NAME	W32_WT1	W32_WT2	W32_WT3	W32_KO2	W32_KO3
FAM227A	2.630970595	3.190628783	3.592001638	4.708203713	4.256962825
FAM227B	5.608475696	6.449267296	6.029927368	6.597641237	5.191477158
FAM228A	0	2.017488337	0	0	0.762900456
FAM229A	2.854656215	2.340574818	2.005761846	2.514452048	3.427147819
FAM229B	0	1.600518125	0	0.836436669	1.259301073
FAM24A	1.027780542	1.011682414	1.590085277	2.050514694	1.921282022
FAM25A	3.218948757	1.600518125	1.003843787	3.146711146	3.427147819
FAM26F	2.630970595	3.02038256	3.466412722	5.053589585	3.427147819
FAM32A	10.43437406	10.06764325	10.14977764	9.941110584	9.928618311
FAM35A	11.19072152	10.71935524	11.08982287	10.40704517	10.38097003
FAM3A	10.05779862	9.934639004	9.957496328	9.593377885	9.551066296
FAM3B	1.027780542	1.011682414	0	1.362480358	3.115347237
FAM3C	8.298031987	8.593065847	8.84371096	9.581591972	9.622958801
FAM3D	2.366123762	3.721933896	3.9140574	4.871983371	3.759600815
FAM43A	7.755216313	7.570041997	7.984926898	7.84310192	7.842870618
FAM45A	8.900408887	8.713213064	8.929502509	8.827536453	8.943433768
FAM46A	9.641805797	8.611925663	9.065654716	8.38756326	8.505364317
FAM46B	1.621885605	0	0	0	3.683390836
FAM46C	10.28861106	8.918040254	9.421294061	8.79473349	8.846293514
FAM49A	8.269173524	8.261599287	8.255579685	8.768982942	8.767736883
FAM49B	9.104782891	9.534992019	9.131784949	9.241155655	9.188854184
FAM50A	9.889448135	9.400446805	9.831036148	9.510335001	9.75797548
FAM53A	7.57044096	8.078466638	8.030015722	7.746128236	7.733742146
FAM53B	8.136985999	8.706209404	8.433919855	8.837481435	8.669919495
FAM55B	11.91261397	12.35698094	12.36934558	11.44238951	11.27401947
FAM57B	0	1.600518125	0	0	0
FAM58B	6.782447165	6.941943433	6.708043451	7.080481476	6.602469096
FAM60A	6.937221584	7.172855533	7.147174406	7.06363454	7.743158175
FAM63A	9.653019053	9.200650656	9.190058534	9.203201432	9.162778628
FAM64A	2.854656215	2.340574818	2.328073247	2.700315487	0.762900456
FAM65A	8.720239139	9.0812194	8.893357545	8.963162445	8.939343537
FAM65B	12.00739986	10.84104132	10.82785209	11.89696937	11.87841498
FAM69A	10.04224704	9.52308499	9.477308377	9.600695484	9.52264282
FAM69B	3.958322349	3.342888803	4.255201818	4.571882798	4.453317489
FAM71B	0	0	1.003843787	0	1.627931827
FAM71D	2.366123762	1.600518125	0	1.747130845	2.373339817
FAM71F2	2.041472751	0	0	1.747130845	1.259301073
FAM72A	2.630970595	2.340574818	2.813938014	3.012695412	3.330512982
FAM73B	8.472730844	8.699171579	8.808560091	8.70252097	8.945474543
FAM76A	7.906551489	8.562367743	8.241271598	8.314679621	8.468940236
FAM76B	8.298031987	8.589264117	8.785737047	8.799828902	8.682209645
FAM81A	2.041472751	1.011682414	1.003843787	2.050514694	1.627931827
FAM83A	0	0	0	0	0
FAM83B	1.621885605	0	1.003843787	1.747130845	3.330512982
FAM83D	2.854656215	1.600518125	2.328073247	2.514452048	0.762900456
FAM83F	0	1.600518125	2.005761846	3.843560176	4.453317489
FAM83H	8.67695099	8.774761486	8.718465519	9.142325229	9.368425886
FAM84A	2.854656215	2.604380965	2.005761846	3.920428409	5.076996816
FAM89A	7.578304681	8.126474851	7.147174406	8.972217906	9.442545497
FAM89B	7.727196845	6.929969202	7.018845257	7.542333137	7.470173828
FAM8A1	11.25038541	11.45109921	11.48896959	11.71136657	11.55029384
FAM91A1	12.05783809	11.94287327	11.92802824	11.92434763	12.03395382
FAM96A	9.951311972	9.832209428	10.03419346	9.673288639	9.547039924
FAM96B	7.554583747	7.659779602	7.600094723	7.777461428	7.685717495
FAM98A	9.654879485	9.290020054	9.53514399	9.680212883	9.925520037
FAM98C	7.194204557	7.75108255	7.546795004	6.985289711	6.581625799
FAN1	7.616992915	7.836949579	8.187560046	7.966050192	7.873204585
FANCA	6.183547618	6.23241237	5.840433035	6.620859923	6.279078601
FANCB	2.366123762	4.021827497	3.466412722	3.920428409	4.147760049
FANCC	6.546289207	7.23256837	7.283752364	7.105388661	7.082164503
FANCD2	5.140909972	5.607752486	4.9143127	5.214870024	4.816551065
FANCD2OS	0	1.011682414	0	0	0
FANCE	7.734252894	7.965691652	7.749108565	7.714099397	7.475832907
FANCL	6.204022592	7.23256837	6.531156085	7.169779201	7.352064626
FANK1	1.027780542	0	0	0.836436669	0
FAP	2.854656215	2.340574818	3.006719921	3.382336896	2.555396783
FAR1	6.79599846	6.764522217	6.651456978	7.193203531	7.295588154
FARP1	9.649290977	9.39610123	9.49751467	9.625301301	9.939922059
FARP2	10.50517788	10.6268825	10.21834224	10.32459641	10.23092888
FARS2	8.58627174	8.798005343	8.711562571	8.314679621	8.521870206
FARSA	9.212288594	8.862424373	8.890304186	8.76116729	9.059156828
FARSB	9.026472213	9.367531381	9.371800395	9.305263772	9.468323044
FAS	7.554583747	7.538844677	7.53901743	8.954049787	9.1000378
FASLG	3.371554227	4.66620351	3.9140574	4.192506288	4.089893894
FASN	12.69074587	12.59573059	13.57325486	14.10251437	13.6245897
FASTKD1	8.05482528	8.056605879	8.221970699	7.970575973	8.265077879
FASTKD2	8.014821281	7.99472257	7.658690956	8.075141852	8.344552919
FASTKD3	8.813134731	8.804578236	8.923540885	8.237917142	8.23869251
FAT1	11.82113549	11.94175562	11.70333835	12.26716243	12.76636317
FAT2	0	0	0	0.836436669	2.717032524
FAT3	2.041472751	2.017488337	3.814485252	3.762364685	3.759600815
FAT4	9.12639822	8.61566822	8.779149307	9.475731543	9.254524073
FAU	12.35709321	10.47652516	10.4752775	10.48582631	12.1799883
FAXC	0	0	1.003843787	1.362480358	2.164945075
FBL	8.776007453	8.538907753	8.467087225	8.62425738	9.049701891
FBLIM1	3.635491726	3.190628783	3.9140574	6.892939212	7.147444495
FBLN1	6.593614284	5.637509647	5.365042597	7.590173653	8.575564579
FBLN5	8.178963983	7.261522843	7.417023254	9.272649805	8.399179981
FBN1	10.09801233	8.663458068	8.967663916	10.80121519	10.86673397
FBN2	5.007489564	1.011682414	2.813938014	3.993407376	4.816551065
FBP1	14.21364297	13.64726493	13.82575965	13.57574692	13.63521737
FBP2	3.858528868	4.607271322	3.006719921	2.864943753	4.952643171
FBXL12	7.008796995	7.432526128	7.59259998	7.326283582	7.600217295
FBXL13	0	2.340574818	1.590085277	2.301052506	1.921282022
FBXL14	8.67695099	8.699171579	8.629709745	8.745407807	8.701658678
FBXL15	6.076573041	5.929776794	5.365042597	5.942370073	6.1854814
FBXL16	5.339053178	5.804210926	5.865526332	5.942370073	5.637578662
FBXL17	9.979793179	10.18815781	10.16375373	9.704868548	9.635653802
FBXL19	7.616992915	7.371857514	7.577492667	7.428513302	7.435745115
FBXL20	8.194396083	8.47853244	8.511482004	8.241666616	7.886012121
FBXL22	5.961026552	6.308377224	6.217027249	6.383559231	6.517225813
FBXL3	9.351866586	9.742632425	9.505518606	9.718386231	9.669382577
FBXL3-PS1	4.960125714	6.308377224	5.890190624	5.786825522	5.297537349
FBXL4	7.900291482	8.331537195	7.973431016	7.852940544	7.964588323
FBXL5	9.990146122	10.00766666	10.01469719	10.00427446	10.060631
FBXL6	8.158127664	8.131711804	8.212222548	7.578361427	7.675917702
FBXL7	6.339745981	6.398032268	6.274364456	6.410457682	5.993694386
FBXL8	4.374261813	5.066965413	5.592480331	5.786825522	5.443302356
FBXO11	10.18427103	10.36421595	10.3034402	10.32017034	10.23510592
FBXO15	5.182775575	6.192875338	5.814895544	5.49170954	4.203394434
FBXO16	0	0	0	1.362480358	1.259301073
FBXO17	0	0	1.003843787	0	1.259301073
FBXO18	10.15827495	10.20440336	10.28146677	10.06478851	10.04072405
FBXO2	1.621885605	2.340574818	2.328073247	3.012695412	2.994396372
FBXO21	10.68799742	10.37419249	11.02239159	10.23338739	10.5474196
FBXO22	9.37010102	9.566271864	9.523366737	9.50254314	9.725090376
FBXO24	2.630970595	3.606308513	3.814485252	3.676325519	3.683390836
FBXO25	7.887689386	7.797952636	7.49145036	7.83319574	7.743158175
FBXO27	4.139319119	5.066965413	5.592480331	4.832748346	5.617240036
FBXO28	8.751873632	8.581630468	8.798822964	8.574582234	8.664973968
FBXO3	11.6329194	11.52559761	11.77875191	11.29229813	10.94021123
FBXO30	8.68060836	8.611925663	8.665869889	8.949471781	9.159266005
FBXO31	11.26750986	11.29472468	11.09248222	10.37240746	10.23427148
FBXO32	6.562237347	7.474350184	6.877976633	7.261277493	7.842870618
FBXO33	9.46858498	9.100043836	9.243678853	8.917012415	8.732714606
FBXO34	8.79974419	8.577798444	8.629709745	8.488841352	8.543588347
FBXO36	1.027780542	1.011682414	1.590085277	2.301052506	2.164945075
FBXO39	3.858528868	2.017488337	4.255201818	2.864943753	3.900912618
FBXO4	8.19950365	8.34962856	8.92055081	8.745407807	8.527330469
FBXO41	3.509550417	3.342888803	4.177176911	3.382336896	3.602929464
FBXO42	8.344882545	8.136929815	8.36520602	8.211394375	8.431572675
FBXO43	0	1.600518125	2.328073247	1.362480358	1.259301073
FBXO44	6.446710658	6.652394414	6.311361181	6.731658451	6.40306054
FBXO46	7.455596108	7.362978488	6.926477315	7.326283582	7.282731826
FBXO48	2.041472751	2.340574818	1.003843787	1.362480358	2.373339817
FBXO5	4.696730815	4.414488739	4.814758793	5.120280441	3.966695598
FBXO6	8.624749729	8.237512382	8.334082993	9.298079673	9.211077943
FBXO7	10.09115842	9.851382077	9.928022313	9.870218057	9.781014213
FBXO8	9.401467014	9.32701521	9.373987972	9.212784007	9.089002834
FBXO9	10.91764459	10.93390173	11.13631275	10.71145879	10.49543569
FBXW11	10.83472487	10.7906146	10.78739236	10.79548711	10.91335458
FBXW17	6.263759687	5.41503868	6.499445376	7.193203531	7.333483707
FBXW2	10.86638088	10.90590181	10.67300856	10.50623171	10.5527842
FBXW4	9.247236736	9.354152021	9.33409492	9.126189176	9.116433585
FBXW5	10.43977959	10.37087464	10.17132036	10.46833187	10.19449813
FBXW8	9.789682471	9.878114442	9.558413936	9.577147313	9.643217527
FBXW9	7.727196845	7.280507945	7.391335801	7.756648427	7.960557713
FCAR	2.366123762	0	0	0.836436669	3.226937666
FCER1A	3.048270431	1.600518125	1.590085277	1.747130845	1.627931827
FCER1G	8.949740546	9.06214609	9.024470865	8.812489248	8.390217906
FCER2	2.366123762	2.340574818	2.591363134	3.012695412	1.921282022
FCF1	8.973787895	8.933116079	9.076441379	8.822538135	8.730349279
FCGBP	3.509550417	2.340574818	3.466412722	3.843560176	7.547449498
FCGR1A	7.204403022	7.924041206	8.068344613	7.68134332	6.933813105
FCGR2A	7.991453747	7.034319284	6.607511262	7.208611089	7.63603898
FCGR2B	11.08153379	11.58311838	11.15296931	11.04868066	11.12262231
FCGR3A	7.912784451	7.449401525	7.391335801	7.253870413	5.993694386
FCGRT	11.93690063	11.91997575	11.84884646	11.60804203	11.49632866
FCHO1	3.048270431	3.928621808	4.399630119	4.664179263	4.851796438
FCHO2	10.33228012	10.51711043	10.72534924	10.34826531	10.16852531
FCHSD1	5.577423804	5.232100319	5.136741589	6.699303109	7.074725419
FCHSD2	11.07251458	11.19381201	11.16502094	10.73159656	10.74313207
FCMR	3.958322349	3.828976088	3.176751336	4.253201889	5.466226437
FCNA	9.520526256	9.783132546	9.711571752	7.664682098	7.118795195
FCNB	4.637746989	2.827324377	3.328839554	5.978770214	6.94201329
FCRL2	1.621885605	1.011682414	2.005761846	3.146711146	3.900912618
FCRL6	1.027780542	0	0	0	0
FCRLA	4.300118853	4.607271322	4.177176911	5.885987698	3.602929464
FCRLB	2.041472751	1.600518125	3.328839554	2.514452048	2.717032524
FDFT1	11.59272182	11.6657668	11.89260898	11.0657021	10.13762062
FDPS	11.79522284	12.09170803	12.61685487	11.69607562	10.90708524
FDX1	10.39038479	9.734049875	9.62605312	10.10753745	9.503377885
FDX1L	8.288476496	8.203100475	7.8963883	7.970575973	8.38421211
FDXACB1	6.008361316	6.380541449	5.938289168	6.436863788	6.040269566
FDXR	8.6017863	8.764684038	8.030015722	8.120647002	7.898706957
FECH	11.09872151	10.23026578	10.43393655	10.5324875	10.46659398
FEM1A	9.954336609	9.804604469	10.07375941	9.808357916	9.794662899
FEM1B	10.41254708	9.659866608	10.02308501	9.584547489	9.532179669
FEM1C	10.06481247	9.931639588	9.99208826	10.07743204	10.11965894
FEN1	6.639436126	6.465949123	5.622230931	6.666205454	7.074725419
FENDRR	4.221958127	4.777303262	4.814758793	4.664179263	4.358478132
FER	7.358475169	7.983180209	7.827822441	7.970575973	7.980599089
FER1L4	0	0	1.590085277	0	0
FERMT1	2.630970595	0	0	4.792416398	5.532890947
FERMT2	11.37468723	11.00197001	11.31658215	11.46421665	11.54188833
FERMT3	8.04917789	8.385144595	8.052042475	8.328849056	8.356872272
FES	6.546289207	6.881052967	6.802024243	6.666205454	6.472637853
FETUB	16.11566805	16.66222983	16.63311503	14.29139907	14.25115167
FEV	2.041472751	4.545828929	3.9140574	2.514452048	1.259301073
FEZ1	4.637746989	5.022549423	3.814485252	3.4871321	3.330512982
FEZ2	8.705953589	8.43683122	8.759203653	8.944879203	8.910382543
FFAR2	1.621885605	1.600518125	0	0	0
FFAR4	3.635491726	3.190628783	3.466412722	4.871983371	5.27174428
FGA	16.84061593	16.71317322	17.09865806	16.61093872	16.99884475
FGB	16.78092118	16.77862783	17.26454018	16.51060631	16.85412343
FGD1	8.67695099	8.261599287	7.789002268	7.891637502	8.274849296
FGD2	6.654392269	7.152389108	7.157370556	6.423721149	5.677415429
FGD3	6.204022592	6.881052967	6.622309069	6.666205454	6.483914698
FGD4	10.43977959	11.11667799	11.09910924	10.54011973	10.43280625
FGD6	8.131651816	8.136929815	8.260317687	8.815008039	9.257812512
FGF1	8.476943556	7.843347804	8.046567235	6.967286491	8.095330546
FGF10	0	0	0	1.362480358	1.259301073
FGF11	3.958322349	3.721933896	4.530906366	3.584827917	3.427147819
FGF12	3.958322349	2.340574818	3.006719921	4.311446725	4.308613185
FGF13	0	0	0	1.362480358	1.259301073
FGF14	0	0	0	0.836436669	0
FGF16	0	1.011682414	0	0.836436669	1.627931827
FGF17	0	1.011682414	2.005761846	0	0.762900456
FGF2	3.635491726	3.02038256	3.006719921	3.993407376	3.427147819
FGF21	8.099225792	7.162658613	7.105653551	8.768982942	10.55010439
FGF22	5.861426551	5.666665418	5.53107285	6.014274512	5.637578662
FGF23	0	1.011682414	0	2.514452048	5.27174428
FGF7	2.630970595	4.109375289	3.70752796	4.792416398	4.256962825
FGF9	0	0	1.590085277	0.836436669	1.259301073
FGFBP1	0	0	0	0	2.555396783
FGFBP3	4.374261813	4.109375289	3.592001638	4.750924424	4.308613185
FGFR1	7.30260844	7.389453291	7.878009357	7.554442813	8.290989342
FGFR1OP2	9.427819842	9.402614694	9.493495989	9.710290829	9.920341415
FGFR2	10.44516495	10.02324844	10.39998909	11.00743121	10.9730939
FGFR3	9.682501847	9.668900601	9.49751467	10.2086973	10.1087736
FGFR4	10.2299152	10.10805812	10.04795981	10.13803367	10.08675338
FGFRL1	8.447192932	7.988962933	8.09511205	8.222821032	8.294195796
FGG	16.57224367	16.51698549	16.92577185	16.4290474	16.81093883
FGGY	9.538776589	10.26285042	10.52927259	9.900181079	9.831544331
FGL1	14.23299781	13.8994986	14.27979642	13.84408958	13.85395406
FGL2	9.150334531	9.261637508	9.27445147	9.257914633	9.496434728
FGR	7.183933485	7.432526128	7.450576849	7.966050192	8.399179981
FH	11.94300412	12.31097875	12.1913111	11.40943359	11.30017101
FHDC1	5.053347754	4.976722451	4.255201818	5.516682012	6.1854814
FHIT	5.781937464	6.23241237	6.073652262	6.255895261	5.617240036
FHL1	6.339745981	5.577368601	6.274364456	7.505382022	8.624787322
FHL2	5.545688836	5.448998798	5.292883233	7.724854878	7.881755563
FHL3	5.375613702	5.30808118	5.177389652	5.466297178	6.90053817
FHL4	1.027780542	2.604380965	3.328839554	2.514452048	2.862369745
FHL5	2.041472751	0	1.003843787	2.700315487	1.921282022
FHOD1	7.931323374	7.843347804	8.231653425	8.192146497	8.261805978
FHOD3	3.371554227	4.191912958	3.328839554	2.864943753	3.966695598
FIBCD1	0	0	0	0	1.259301073
FIBIN	3.858528868	3.342888803	2.005761846	2.700315487	3.226937666
FIBP	8.878284262	8.887407595	8.725335595	8.77933838	8.679759977
FICD	8.147595558	7.271046623	7.56987927	7.208611089	7.651122973
FIG4	9.224867481	9.358625608	9.427626359	9.091288836	8.77464046
FIGF	5.697812023	3.342888803	3.328839554	7.48654539	6.795844818
FIGN	8.06045065	7.406837045	8.458866594	8.180473289	7.67099273
FIGNL1	3.218948757	3.480602505	2.328073247	3.843560176	4.147760049
FILIP1	4.807922358	5.30808118	5.177389652	5.905027709	6.426627787
FIP1L1	9.45796849	9.596887881	9.757537894	9.504104883	9.753323253
FIS1	10.17522559	10.17933383	10.20242768	9.950305079	9.881430713
FITM1	0	0	1.003843787	0.836436669	0
FITM2	10.6521228	10.97890927	11.15169485	11.13285781	10.79837404
FIZ1	8.163365024	7.744260768	7.782429455	7.818207752	7.802908507
FJX1	2.630970595	2.340574818	1.003843787	4.52342152	5.466226437
FKBP10	5.726402368	5.695243626	5.961750165	7.113596407	7.308330927
FKBP11	8.394719559	8.626837989	8.142076431	9.189677991	9.572352534
FKBP14	6.141704741	6.398032268	6.665813029	6.699303109	6.749876177
FKBP1A	11.30708813	11.19193308	11.02448195	11.28049975	11.38005179
FKBP1B	0	0	0	0.836436669	0.762900456
FKBP2	10.37692214	10.54387395	10.51447553	10.04454016	10.07561594
FKBP3	9.082838777	9.308636212	9.269759734	9.257914633	9.136223089
FKBP4	12.228077	11.43318375	11.72791935	11.83440892	11.63271065
FKBP5	11.38256786	10.86403632	10.47221769	9.641001962	10.12776938
FKBP6	0	0	0	2.301052506	1.627931827
FKBP7	5.140909972	5.066965413	5.399812462	5.359919979	5.596610579
FKBP8	12.41696975	12.60305455	12.5292765	11.80239844	11.76974103
FKBP9	9.946763092	9.754562861	9.864094628	10.01197899	9.75797548
FKBPL	7.194204557	7.152389108	7.007617538	6.939853284	6.958275143
FKRP	7.56253414	7.345054799	7.347480096	7.253870413	7.520323736
FKTN	9.83140769	9.575909347	9.676552937	10.02943635	9.625506753
FLAD1	9.844508859	9.519094042	9.683625032	9.615220266	9.377523932
FLCN	10.1007448	9.910467227	9.744070314	9.67883069	9.799183917
FLI1	6.79599846	7.389453291	7.614968406	7.499130432	7.579341204
FLII	10.23489877	10.24725336	10.25084503	10.44900193	10.5988925
FLNA	10.66879124	10.39503021	10.37944823	11.62859168	12.50181087
FLNB	12.43792029	11.62317639	12.03316118	12.49138424	12.92796764
FLNC	4.960125714	2.340574818	4.00719872	5.786825522	7.761807849
FLOT1	9.684324669	9.411253819	9.276791629	9.652314249	9.446873867
FLOT2	10.0004253	10.06764325	10.20242768	10.50232994	10.65484171
FLRT1	6.480672946	7.887358055	8.311433877	7.891637502	7.761807849
FLRT2	6.358133278	5.546331024	5.466934946	6.742284298	6.581625799
FLRT3	5.75443712	6.415313571	6.840500206	6.299717198	6.974355735
FLT1	10.36447003	10.16408031	10.35639964	10.29061273	10.3959714
FLT3	5.726402368	6.737296638	5.914440333	5.565366419	5.297537349
FLT3LG	5.577423804	5.270590892	5.25540336	6.16404386	5.637578662
FLT4	10.01208395	9.822526701	10.00202329	9.807093251	9.85995261
FLVCR2	8.538701164	8.217949054	7.878009357	9.040534579	8.611995913
FMC1	7.900291482	8.203100475	8.126590889	7.813176953	7.41821767
FMNL1	7.076988603	7.530938786	7.147174406	8.207565288	8.138784691
FMO1	11.28803422	11.93877097	10.83183635	11.94749016	11.21645203
FMO2	7.054614298	8.593065847	8.515450964	7.970575973	7.656116127
FMO3	13.50765876	14.44809233	14.29279016	12.37500903	12.0520609
FMO4	8.597923273	9.686800628	9.614997857	8.532348658	7.729010984
FMO5	13.62915224	13.54229092	13.40254123	12.73262632	12.95468277
FMOD	5.301542	4.021827497	4.96162665	4.253201889	5.89577501
FMR1	10.60958918	10.99336537	10.82545624	10.67448693	10.55144492
FN1	16.83122458	16.42077824	16.42386453	16.22943649	16.52292861
FN3K	7.088046963	8.017533895	7.22679449	6.854277625	5.861600468
FN3KRP	8.372279558	8.570103724	8.429719802	8.592310598	8.191324099
FNBP1	8.687895403	8.61566822	8.577512818	8.724123744	8.694395982
FNBP1L	8.829699999	8.761309185	8.669436551	9.24676364	9.334566739
FNBP4	9.641805797	9.884333072	10.12790836	9.924877856	10.00104813
FNDC1	6.076573041	4.976722451	4.177176911	7.011880187	7.074725419
